GO_ID	term	annotated	significant_genes	auc	pvalue_wilcoxon	padj_wilcoxon_BH	direction	significant
GO:0030500	regulation of bone mineralization	53	4	0.539856882187678	0.315530258311085	0.551952071331322	Higher in TB	FALSE
GO:0043066	negative regulation of apoptotic process	573	15	0.48771047271773	0.315724702110838	0.552116543322325	Lower in TB	FALSE
GO:0033059	cellular pigmentation	56	0	0.538733312874022	0.316084558753764	0.552570080772082	Higher in TB	FALSE
GO:0019748	secondary metabolic process	32	0	0.448867598154902	0.316786027183748	0.552913561026912	Lower in TB	FALSE
GO:0042129	regulation of T cell proliferation	124	8	0.526035798244516	0.316853029924279	0.552913561026912	Higher in TB	FALSE
GO:0034392	negative regulation of smooth muscle cell apoptotic process	11	0	0.412872902613058	0.316989016353395	0.552913561026912	Lower in TB	FALSE
GO:0016202	regulation of striated muscle tissue development	13	0	0.419851701639196	0.31699559437976	0.552913561026912	Lower in TB	FALSE
GO:1901861	regulation of muscle tissue development	13	0	0.419851701639196	0.31699559437976	0.552913561026912	Lower in TB	FALSE
GO:0032527	protein exit from endoplasmic reticulum	45	0	0.543098420195731	0.317180417132537	0.552913561026912	Higher in TB	FALSE
GO:0050859	negative regulation of B cell receptor signaling pathway	10	2	0.40866816672024	0.317230129993473	0.552913561026912	Lower in TB	FALSE
GO:0042753	positive regulation of circadian rhythm	11	1	0.412916737695736	0.317232563326821	0.552913561026912	Lower in TB	FALSE
GO:0086005	ventricular cardiac muscle cell action potential	27	0	0.555605205720493	0.317249870917181	0.552913561026912	Higher in TB	FALSE
GO:1902902	negative regulation of autophagosome assembly	11	0	0.58707352117478	0.317286701535087	0.552913561026912	Higher in TB	FALSE
GO:0030431	sleep	11	0	0.412960572778414	0.31747623296824	0.553068545265964	Lower in TB	FALSE
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	12	0	0.583315473639091	0.317595683757716	0.553101384003776	Higher in TB	FALSE
GO:0036296	response to increased oxygen levels	23	1	0.560164002060515	0.317863619362129	0.553392710339767	Higher in TB	FALSE
GO:0030516	regulation of axon extension	58	1	0.462094524764688	0.318074689551514	0.553584882290037	Lower in TB	FALSE
GO:0014044	Schwann cell development	26	0	0.443460507321097	0.318305432225154	0.553738112470436	Lower in TB	FALSE
GO:0002715	regulation of natural killer cell mediated immunity	48	2	0.541623049531172	0.318459523996994	0.553738112470436	Higher in TB	FALSE
GO:0018193	peptidyl-amino acid modification	340	8	0.484237052150703	0.318464880253095	0.553738112470436	Lower in TB	FALSE
GO:0010977	negative regulation of neuron projection development	80	1	0.467740374274037	0.318595728781721	0.55379048904265	Lower in TB	FALSE
GO:0061614	miRNA transcription	60	2	0.462782015470563	0.318755213155827	0.553892592266351	Lower in TB	FALSE
GO:0000086	G2/M transition of mitotic cell cycle	120	4	0.473654074153912	0.319004671679308	0.554150927296314	Lower in TB	FALSE
GO:1990166	protein localization to site of double-strand break	16	0	0.428068060021436	0.319132922883187	0.554198613396008	Lower in TB	FALSE
GO:0045103	intermediate filament-based process	42	0	0.455604706195025	0.31948849240698	0.554465824259335	Lower in TB	FALSE
GO:0045104	intermediate filament cytoskeleton organization	42	0	0.455604706195025	0.31948849240698	0.554465824259335	Lower in TB	FALSE
GO:0050890	cognition	156	2	0.523072077310738	0.320204024778989	0.555532258830825	Higher in TB	FALSE
GO:0043114	regulation of vascular permeability	35	2	0.548532804034118	0.320392425719642	0.555683771800187	Higher in TB	FALSE
GO:0050850	positive regulation of calcium-mediated signaling	35	0	0.4514901867619	0.320621724802355	0.555726451762903	Lower in TB	FALSE
GO:0070424	regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	13	0	0.579542410116273	0.320667932280588	0.555726451762903	Higher in TB	FALSE
GO:0035914	skeletal muscle cell differentiation	16	0	0.428315916398714	0.320803309876574	0.555726451762903	Lower in TB	FALSE
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	19	1	0.565784536917144	0.320821345561196	0.555726451762903	Higher in TB	FALSE
GO:0031125	rRNA 3'-end processing	12	0	0.417269431347335	0.321005131053383	0.555869672608346	Lower in TB	FALSE
GO:1901678	iron coordination entity transport	11	2	0.586381900981419	0.321145997592743	0.555938505908344	Higher in TB	FALSE
GO:0046068	cGMP metabolic process	10	0	0.590528233151184	0.321507043362694	0.556388329999399	Higher in TB	FALSE
GO:0048208	COPII vesicle coating	24	0	0.558403030952892	0.321954314736547	0.556761524380938	Higher in TB	FALSE
GO:0051495	positive regulation of cytoskeleton organization	146	3	0.476243633057094	0.321959463561634	0.556761524380938	Lower in TB	FALSE
GO:0141137	positive regulation of gene expression, epigenetic	59	0	0.462721787904804	0.322026491002434	0.556761524380938	Lower in TB	FALSE
GO:0030513	positive regulation of BMP signaling pathway	17	0	0.430714715812902	0.322617975869717	0.557205162760852	Lower in TB	FALSE
GO:0030812	negative regulation of nucleotide catabolic process	14	0	0.576331582895724	0.322688475487551	0.557205162760852	Higher in TB	FALSE
GO:0033122	negative regulation of purine nucleotide catabolic process	14	0	0.576331582895724	0.322688475487551	0.557205162760852	Higher in TB	FALSE
GO:0045820	negative regulation of glycolytic process	14	0	0.576331582895724	0.322688475487551	0.557205162760852	Higher in TB	FALSE
GO:0099537	trans-synaptic signaling	473	5	0.513278193695043	0.323354003807417	0.558179062145426	Higher in TB	FALSE
GO:0019538	protein metabolic process	3432	62	0.49461494728485	0.323495340514714	0.558247765897646	Lower in TB	FALSE
GO:2000378	negative regulation of reactive oxygen species metabolic process	29	1	0.552924294006802	0.323897904277024	0.558627299488621	Higher in TB	FALSE
GO:0031118	rRNA pseudouridine synthesis	10	0	0.409921782920819	0.323918485043602	0.558627299488621	Lower in TB	FALSE
GO:1904062	regulation of monoatomic cation transmembrane transport	168	4	0.522060923461669	0.324116337674004	0.558793234409431	Higher in TB	FALSE
GO:0002313	mature B cell differentiation involved in immune response	22	2	0.439298907375459	0.324305499798554	0.558794867207044	Lower in TB	FALSE
GO:0035148	tube formation	51	0	0.46010264508488	0.324320556794776	0.558794867207044	Lower in TB	FALSE
GO:2000108	positive regulation of leukocyte apoptotic process	22	2	0.560676725440315	0.324499769545816	0.55892848777033	Higher in TB	FALSE
GO:0006047	UDP-N-acetylglucosamine metabolic process	13	0	0.421174763724193	0.32505056925057	0.559701857106056	Lower in TB	FALSE
GO:0042306	regulation of protein import into nucleus	46	0	0.458072533781418	0.325204765690719	0.559792048142634	Lower in TB	FALSE
GO:0006783	heme biosynthetic process	26	0	0.55571458032584	0.325417542269439	0.55998298823079	Higher in TB	FALSE
GO:0031396	regulation of protein ubiquitination	157	3	0.477258852416334	0.325661767608095	0.560084183583878	Lower in TB	FALSE
GO:0048678	response to axon injury	43	2	0.543310880046529	0.325774629764636	0.560084183583878	Higher in TB	FALSE
GO:0140058	neuron projection arborization	24	0	0.557942847951962	0.325781960549516	0.560084183583878	Higher in TB	FALSE
GO:0072663	establishment of protein localization to peroxisome	20	0	0.436570004288165	0.326060473195797	0.560334139530393	Lower in TB	FALSE
GO:0097062	dendritic spine maintenance	17	0	0.431215972106191	0.326131183429839	0.560334139530393	Lower in TB	FALSE
GO:1900044	regulation of protein K63-linked ubiquitination	13	0	0.578610908461415	0.326367851847156	0.560565588708424	Higher in TB	FALSE
GO:0007589	body fluid secretion	36	0	0.547213280877444	0.326927370135653	0.56130090424979	Higher in TB	FALSE
GO:0071871	response to epinephrine	12	0	0.581681311615945	0.327181012298695	0.56130090424979	Higher in TB	FALSE
GO:0006903	vesicle targeting	62	0	0.535977082806212	0.327256090040208	0.56130090424979	Higher in TB	FALSE
GO:0021537	telencephalon development	139	1	0.47592739855696	0.327356075232348	0.56130090424979	Lower in TB	FALSE
GO:0070507	regulation of microtubule cytoskeleton organization	139	1	0.47592739855696	0.327356075232348	0.56130090424979	Lower in TB	FALSE
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	25	1	0.556577127231784	0.327459577382583	0.56130090424979	Higher in TB	FALSE
GO:0015780	nucleotide-sugar transmembrane transport	13	0	0.578425432468191	0.327510604007517	0.56130090424979	Higher in TB	FALSE
GO:0015851	nucleobase transport	12	0	0.581484854979283	0.328345866343571	0.562432916396412	Higher in TB	FALSE
GO:0045823	positive regulation of heart contraction	20	1	0.563127144082333	0.32837571146462	0.562432916396412	Higher in TB	FALSE
GO:0043457	regulation of cellular respiration	37	2	0.546400093961658	0.328717565850064	0.562843094688151	Higher in TB	FALSE
GO:0043201	response to L-leucine	14	0	0.424636771437757	0.328865312374421	0.562920761965929	Lower in TB	FALSE
GO:1902004	positive regulation of amyloid-beta formation	19	1	0.5646533120065	0.329213411175604	0.56330364686645	Higher in TB	FALSE
GO:0002790	peptide secretion	146	3	0.523398931018933	0.329293910700031	0.56330364686645	Higher in TB	FALSE
GO:0050746	regulation of lipoprotein metabolic process	13	0	0.578108062435341	0.329471996669383	0.563432982173644	Higher in TB	FALSE
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	11	0	0.584872025911404	0.329677305690556	0.563510962727326	Higher in TB	FALSE
GO:0006006	glucose metabolic process	138	5	0.524041100067077	0.329722584047619	0.563510962727326	Higher in TB	FALSE
GO:0043543	protein acylation	56	0	0.462362858677306	0.329975187775365	0.563767427715649	Lower in TB	FALSE
GO:0061512	protein localization to cilium	79	0	0.468305422883642	0.330175247922464	0.56393398977251	Lower in TB	FALSE
GO:0015837	amine transport	53	1	0.538657310548227	0.330316207900808	0.563999537589641	Higher in TB	FALSE
GO:0006896	Golgi to vacuole transport	25	1	0.556201812235269	0.330678767805141	0.564443298786918	Higher in TB	FALSE
GO:0030857	negative regulation of epithelial cell differentiation	21	2	0.56127171318809	0.331018203465712	0.564847325466941	Higher in TB	FALSE
GO:0098883	synapse pruning	14	3	0.574980479813831	0.331327745332853	0.565200106683223	Higher in TB	FALSE
GO:0045685	regulation of glial cell differentiation	35	0	0.452578417773418	0.331597844800561	0.565485406548847	Lower in TB	FALSE
GO:0001841	neural tube formation	28	0	0.447024192559907	0.331901527878064	0.565680857737168	Lower in TB	FALSE
GO:0032368	regulation of lipid transport	93	2	0.529117548181104	0.331918233368517	0.565680857737168	Higher in TB	FALSE
GO:0061387	regulation of extent of cell growth	66	1	0.465488577337046	0.332304525655535	0.566163706865241	Lower in TB	FALSE
GO:0009948	anterior/posterior axis specification	16	0	0.569918944265809	0.332864060653091	0.566792629781571	Higher in TB	FALSE
GO:0031648	protein destabilization	48	1	0.459599348650777	0.332879847501763	0.566792629781571	Lower in TB	FALSE
GO:0045717	negative regulation of fatty acid biosynthetic process	14	1	0.574701073227491	0.333132830215117	0.566841172312696	Higher in TB	FALSE
GO:0051259	protein complex oligomerization	229	8	0.518576646940616	0.333148025184457	0.566841172312696	Higher in TB	FALSE
GO:0006895	Golgi to endosome transport	19	1	0.435879858836672	0.333217655313684	0.566841172312696	Lower in TB	FALSE
GO:0035020	regulation of Rac protein signal transduction	33	1	0.45141973833708	0.334124995342976	0.568057948224233	Lower in TB	FALSE
GO:2000243	positive regulation of reproductive process	36	2	0.54651436576061	0.334139578857252	0.568057948224233	Higher in TB	FALSE
GO:0045649	regulation of macrophage differentiation	17	1	0.56761758243144	0.334402456699757	0.568187561386913	Higher in TB	FALSE
GO:0035627	ceramide transport	14	0	0.574502043878316	0.334422507938896	0.568187561386913	Higher in TB	FALSE
GO:1901201	regulation of extracellular matrix assembly	10	0	0.411909353905497	0.334709557655789	0.568415021854866	Lower in TB	FALSE
GO:0035269	protein O-linked glycosylation via mannose	17	0	0.432432858453419	0.334763157651156	0.568415021854866	Lower in TB	FALSE
GO:0014896	muscle hypertrophy	60	0	0.464007663658502	0.334953027195367	0.568538914430989	Lower in TB	FALSE
GO:1901890	positive regulation of cell junction assembly	62	1	0.4646000062388	0.335075305725815	0.568538914430989	Lower in TB	FALSE
GO:0045117	azole transmembrane transport	11	0	0.583917395221976	0.335146348066721	0.568538914430989	Higher in TB	FALSE
GO:0009791	post-embryonic development	11	0	0.583893042398266	0.335286624625145	0.568562365519274	Higher in TB	FALSE
GO:0001782	B cell homeostasis	14	0	0.42564340064608	0.33536699734067	0.568562365519274	Lower in TB	FALSE
GO:0097707	ferroptosis	29	0	0.551633525222695	0.335838773091613	0.569186675233566	Higher in TB	FALSE
GO:0071622	regulation of granulocyte chemotaxis	41	2	0.543371704175856	0.336585282251583	0.570156907960636	Higher in TB	FALSE
GO:0044093	positive regulation of molecular function	316	8	0.515737982956896	0.336618647369993	0.570156907960636	Higher in TB	FALSE
GO:0030042	actin filament depolymerization	55	1	0.462582323964634	0.337144416024239	0.570871573545201	Lower in TB	FALSE
GO:0035357	peroxisome proliferator activated receptor signaling pathway	23	0	0.442206522321855	0.337306454319047	0.570970100322082	Lower in TB	FALSE
GO:1901526	positive regulation of mitophagy	22	1	0.441038724329171	0.338366661869398	0.57258846012864	Lower in TB	FALSE
GO:0019755	one-carbon compound transport	16	1	0.569024651661308	0.339084836181991	0.57362720902418	Higher in TB	FALSE
GO:2001014	regulation of skeletal muscle cell differentiation	13	0	0.423454057596478	0.339236763507693	0.573707697866902	Lower in TB	FALSE
GO:0072132	mesenchyme morphogenesis	26	0	0.445889874200866	0.339544278684353	0.573776884488814	Lower in TB	FALSE
GO:0015872	dopamine transport	17	0	0.566895647266892	0.339588859688311	0.573776884488814	Higher in TB	FALSE
GO:1902992	negative regulation of amyloid precursor protein catabolic process	18	1	0.565012327151892	0.339590757025573	0.573776884488814	Higher in TB	FALSE
GO:0042981	regulation of apoptotic process	1021	39	0.49113038538469	0.339818094153189	0.573984602658751	Lower in TB	FALSE
GO:0007088	regulation of mitotic nuclear division	108	3	0.526574492954825	0.340145862481006	0.574255186763401	Higher in TB	FALSE
GO:0006457	protein folding	195	1	0.48017964395866	0.340220251926951	0.574255186763401	Lower in TB	FALSE
GO:0009581	detection of external stimulus	67	0	0.466316651467794	0.340419770006758	0.574255186763401	Lower in TB	FALSE
GO:0070129	regulation of mitochondrial translation	20	0	0.561567324185249	0.340468599401951	0.574255186763401	Higher in TB	FALSE
GO:0001701	in utero embryonic development	60	1	0.464418600487036	0.34050052907397	0.574255186763401	Lower in TB	FALSE
GO:0034727	piecemeal microautophagy of the nucleus	18	0	0.564860470932933	0.340720053056824	0.574449203221839	Higher in TB	FALSE
GO:0000212	meiotic spindle organization	14	0	0.573422692407796	0.341472490526081	0.57539109159819	Higher in TB	FALSE
GO:0007007	inner mitochondrial membrane organization	44	0	0.541447509660799	0.341488019622571	0.57539109159819	Higher in TB	FALSE
GO:0030838	positive regulation of actin filament polymerization	36	1	0.454208392942299	0.341704897143081	0.575510226114845	Lower in TB	FALSE
GO:0045577	regulation of B cell differentiation	23	3	0.557262032683867	0.341768077167146	0.575510226114845	Higher in TB	FALSE
GO:0031398	positive regulation of protein ubiquitination	85	1	0.470173739981712	0.341924975863568	0.575564926097623	Lower in TB	FALSE
GO:0030201	heparan sulfate proteoglycan metabolic process	34	1	0.547086906858012	0.342009933350479	0.575564926097623	Higher in TB	FALSE
GO:0043502	regulation of muscle adaptation	57	0	0.463637879811511	0.342364961244919	0.575986094530161	Lower in TB	FALSE
GO:0006829	zinc ion transport	24	0	0.444094467081278	0.343081486358951	0.576702566657663	Lower in TB	FALSE
GO:0071577	zinc ion transmembrane transport	24	0	0.444094467081278	0.343081486358951	0.576702566657663	Lower in TB	FALSE
GO:0032261	purine nucleotide salvage	17	0	0.566410153750122	0.343105510283233	0.576702566657663	Higher in TB	FALSE
GO:0071398	cellular response to fatty acid	29	1	0.550840201714984	0.343316610912251	0.576881028971748	Higher in TB	FALSE
GO:0060349	bone morphogenesis	27	1	0.447383734208765	0.343962587945489	0.577780562753294	Lower in TB	FALSE
GO:0010907	positive regulation of glucose metabolic process	35	0	0.453789266363699	0.344092798022927	0.577780562753294	Lower in TB	FALSE
GO:0018126	protein hydroxylation	15	0	0.429466087919547	0.344208595110179	0.577780562753294	Lower in TB	FALSE
GO:1904861	excitatory synapse assembly	27	1	0.552582503679077	0.344272303306619	0.577780562753294	Higher in TB	FALSE
GO:0001765	membrane raft assembly	11	0	0.58228088546867	0.344656990326301	0.578249659082699	Higher in TB	FALSE
GO:0098876	vesicle-mediated transport to the plasma membrane	159	3	0.521711648279687	0.3450159800995	0.57830230342703	Higher in TB	FALSE
GO:0051783	regulation of nuclear division	115	3	0.525498766698758	0.345025402063178	0.57830230342703	Higher in TB	FALSE
GO:0051716	cellular response to stimulus	5389	140	0.495597772867506	0.345053699106138	0.57830230342703	Lower in TB	FALSE
GO:0071902	positive regulation of protein serine/threonine kinase activity	40	1	0.456859036273879	0.345109104682446	0.57830230342703	Lower in TB	FALSE
GO:0000101	sulfur amino acid transport	11	0	0.582115286267443	0.34562887864799	0.578996823524269	Higher in TB	FALSE
GO:0051645	Golgi localization	12	0	0.421421810258608	0.345894097063365	0.579264619450009	Lower in TB	FALSE
GO:0050805	negative regulation of synaptic transmission	34	1	0.546687744940268	0.346117757554318	0.579462676928635	Higher in TB	FALSE
GO:0001952	regulation of cell-matrix adhesion	95	3	0.52794223867618	0.346704215219489	0.580100690800035	Higher in TB	FALSE
GO:0010613	positive regulation of cardiac muscle hypertrophy	20	0	0.439239386792453	0.346833354752635	0.580100690800035	Lower in TB	FALSE
GO:0014742	positive regulation of muscle hypertrophy	20	0	0.439239386792453	0.346833354752635	0.580100690800035	Lower in TB	FALSE
GO:0018230	peptidyl-L-cysteine S-palmitoylation	15	0	0.570123073075755	0.347026404518246	0.580100690800035	Higher in TB	FALSE
GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	15	0	0.570123073075755	0.347026404518246	0.580100690800035	Higher in TB	FALSE
GO:0061028	establishment of endothelial barrier	41	4	0.457587675957253	0.347382751994596	0.580519869442641	Lower in TB	FALSE
GO:2000463	positive regulation of excitatory postsynaptic potential	24	0	0.555329187218529	0.348080053684191	0.581458801546352	Higher in TB	FALSE
GO:0051591	response to cAMP	58	0	0.535615329621686	0.348193288990366	0.581458801546352	Higher in TB	FALSE
GO:0032469	endoplasmic reticulum calcium ion homeostasis	21	1	0.559122410690355	0.348261883137893	0.581458801546352	Higher in TB	FALSE
GO:0043473	pigmentation	70	0	0.532400454538475	0.348626535379022	0.581890920313862	Higher in TB	FALSE
GO:0033622	integrin activation	18	0	0.563779611962697	0.348827360135441	0.58204941609246	Higher in TB	FALSE
GO:0048259	regulation of receptor-mediated endocytosis	92	1	0.528250692507814	0.349107479438941	0.582340085544691	Higher in TB	FALSE
GO:0001775	cell activation	869	60	0.490612004446345	0.349231172508677	0.582369725948652	Lower in TB	FALSE
GO:0046578	regulation of Ras protein signal transduction	44	0	0.459233137515126	0.34947504960673	0.582436729312721	Lower in TB	FALSE
GO:0017121	plasma membrane phospholipid scrambling	24	1	0.55516834655801	0.349483224809506	0.582436729312721	Higher in TB	FALSE
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	10	0	0.414609450337512	0.349735853805616	0.582681128552508	Lower in TB	FALSE
GO:0038166	angiotensin-activated signaling pathway	12	0	0.577903986283755	0.350048278155811	0.582842331341283	Higher in TB	FALSE
GO:0035330	regulation of hippo signaling	41	1	0.457837664504898	0.350232079941367	0.582842331341283	Lower in TB	FALSE
GO:0090083	regulation of inclusion body assembly	17	1	0.434570290949329	0.35027798182404	0.582842331341283	Lower in TB	FALSE
GO:0045922	negative regulation of fatty acid metabolic process	24	1	0.555072288941311	0.35032293998	0.582842331341283	Higher in TB	FALSE
GO:0048566	embryonic digestive tract development	11	0	0.418771156515598	0.350860998923876	0.582842331341283	Lower in TB	FALSE
GO:0005977	glycogen metabolic process	62	1	0.534258813172187	0.350888804334418	0.582842331341283	Higher in TB	FALSE
GO:0018107	peptidyl-threonine phosphorylation	28	0	0.550930394680395	0.350909323022763	0.582842331341283	Higher in TB	FALSE
GO:0018210	peptidyl-threonine modification	28	0	0.550930394680395	0.350909323022763	0.582842331341283	Higher in TB	FALSE
GO:0006221	pyrimidine nucleotide biosynthetic process	30	0	0.450800886695985	0.350977170233592	0.582842331341283	Lower in TB	FALSE
GO:0035902	response to immobilization stress	14	0	0.428020270373716	0.351044915168503	0.582842331341283	Lower in TB	FALSE
GO:0048880	sensory system development	159	2	0.478560751415578	0.351102345349279	0.582842331341283	Lower in TB	FALSE
GO:0032700	negative regulation of interleukin-17 production	12	0	0.577725389341334	0.351154004898274	0.582842331341283	Higher in TB	FALSE
GO:0032350	regulation of hormone metabolic process	26	1	0.552804702000412	0.351323928064247	0.582842331341283	Higher in TB	FALSE
GO:0021549	cerebellum development	48	1	0.461118119676473	0.351374346409634	0.582842331341283	Lower in TB	FALSE
GO:0032273	positive regulation of protein polymerization	68	2	0.467326671640281	0.351543267831737	0.582842331341283	Lower in TB	FALSE
GO:0044571	[2Fe-2S] cluster assembly	11	0	0.581107079365852	0.351583598843108	0.582842331341283	Higher in TB	FALSE
GO:0035278	miRNA-mediated gene silencing by inhibition of translation	19	0	0.43828053813582	0.351634778657518	0.582842331341283	Lower in TB	FALSE
GO:0036337	Fas signaling pathway	10	1	0.41500589306761	0.351977602063547	0.583234736632122	Lower in TB	FALSE
GO:0061723	glycophagy	12	0	0.577542327475354	0.352289669286889	0.583498064338473	Higher in TB	FALSE
GO:0050769	positive regulation of neurogenesis	141	3	0.477303242667218	0.352348776573978	0.583498064338473	Lower in TB	FALSE
GO:0060147	regulation of post-transcriptional gene silencing	27	0	0.448311199289804	0.352535302237235	0.583608415050092	Lower in TB	FALSE
GO:0086014	atrial cardiac muscle cell action potential	11	0	0.580892774517205	0.352857662460203	0.583608415050092	Higher in TB	FALSE
GO:0086026	atrial cardiac muscle cell to AV node cell signaling	11	0	0.580892774517205	0.352857662460203	0.583608415050092	Higher in TB	FALSE
GO:0086066	atrial cardiac muscle cell to AV node cell communication	11	0	0.580892774517205	0.352857662460203	0.583608415050092	Higher in TB	FALSE
GO:0001675	acrosome assembly	14	0	0.571692668064975	0.35296933502167	0.583608415050092	Higher in TB	FALSE
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	115	3	0.474922406260907	0.353052307831321	0.583608415050092	Lower in TB	FALSE
GO:1901533	negative regulation of hematopoietic progenitor cell differentiation	11	0	0.419228989601344	0.353582861776341	0.584026117402344	Lower in TB	FALSE
GO:0009138	pyrimidine nucleoside diphosphate metabolic process	10	0	0.415289831779706	0.353588757526397	0.584026117402344	Lower in TB	FALSE
GO:0051150	regulation of smooth muscle cell differentiation	26	1	0.447446896267272	0.353623671304548	0.584026117402344	Lower in TB	FALSE
GO:1901993	regulation of meiotic cell cycle phase transition	10	1	0.584549448194578	0.354502795237623	0.585302212677614	Higher in TB	FALSE
GO:0000578	embryonic axis specification	19	0	0.438703689598655	0.354946655122071	0.585705113285982	Lower in TB	FALSE
GO:0070536	protein K63-linked deubiquitination	28	1	0.449508181651039	0.355073093628724	0.585705113285982	Lower in TB	FALSE
GO:0014075	response to amine	27	0	0.448601156253041	0.35524293056315	0.585705113285982	Lower in TB	FALSE
GO:0070633	transepithelial transport	23	0	0.555665366801936	0.355398429915388	0.585705113285982	Higher in TB	FALSE
GO:0072697	protein localization to cell cortex	10	1	0.415621986499518	0.355479411944897	0.585705113285982	Lower in TB	FALSE
GO:1903898	negative regulation of PERK-mediated unfolded protein response	12	0	0.422980068581226	0.355543233099231	0.585705113285982	Lower in TB	FALSE
GO:0006907	pinocytosis	22	0	0.556894938448493	0.355567454902223	0.585705113285982	Higher in TB	FALSE
GO:0002430	complement receptor mediated signaling pathway	14	2	0.571290781879143	0.355674710111351	0.585705113285982	Higher in TB	FALSE
GO:0010559	regulation of glycoprotein biosynthetic process	30	0	0.548718223747721	0.355705597173862	0.585705113285982	Higher in TB	FALSE
GO:0000280	nuclear division	347	4	0.485571989271344	0.356368716200456	0.586465166389565	Lower in TB	FALSE
GO:1905268	negative regulation of chromatin organization	12	0	0.423114016288041	0.356380523991913	0.586465166389565	Lower in TB	FALSE
GO:0090128	regulation of synapse maturation	22	0	0.443222024035791	0.356557304619509	0.586580508916236	Lower in TB	FALSE
GO:0036344	platelet morphogenesis	19	0	0.561048061543149	0.356898756484866	0.586966605789349	Higher in TB	FALSE
GO:0010927	cellular component assembly involved in morphogenesis	68	1	0.532280549795154	0.357363364205649	0.587379305352065	Higher in TB	FALSE
GO:0032989	cellular anatomical entity morphogenesis	68	1	0.532280549795154	0.357363364205649	0.587379305352065	Higher in TB	FALSE
GO:0010714	positive regulation of collagen metabolic process	18	0	0.437366753611796	0.357558774988316	0.587506260849714	Lower in TB	FALSE
GO:0046605	regulation of centrosome cycle	55	1	0.46414165824509	0.357665336580466	0.587506260849714	Lower in TB	FALSE
GO:0051640	organelle localization	527	8	0.51173142664825	0.357761178851372	0.587506260849714	Higher in TB	FALSE
GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	15	0	0.431459550220603	0.358017795157004	0.587744240518216	Lower in TB	FALSE
GO:0099623	regulation of cardiac muscle cell membrane repolarization	17	0	0.564342077470894	0.358345000836164	0.587744240518216	Higher in TB	FALSE
GO:0002826	negative regulation of T-helper 1 type immune response	14	0	0.570885068205827	0.358419079920242	0.587744240518216	Higher in TB	FALSE
GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	13	0	0.573557718068247	0.358427559834978	0.587744240518216	Higher in TB	FALSE
GO:0007405	neuroblast proliferation	29	1	0.549264650133238	0.358480402510636	0.587744240518216	Higher in TB	FALSE
GO:0051246	regulation of protein metabolic process	1273	25	0.507695646555147	0.358547505037849	0.587744240518216	Higher in TB	FALSE
GO:0035024	negative regulation of Rho protein signal transduction	17	0	0.435755651743521	0.359075541651212	0.588280296327224	Lower in TB	FALSE
GO:0042092	type 2 immune response	31	1	0.547591242138773	0.359088518456559	0.588280296327224	Higher in TB	FALSE
GO:0032968	positive regulation of transcription elongation by RNA polymerase II	55	0	0.464263710082946	0.359304062898927	0.58840427124909	Lower in TB	FALSE
GO:1905145	cellular response to acetylcholine	28	1	0.550041750934608	0.359378236241259	0.58840427124909	Higher in TB	FALSE
GO:0140861	DNA repair-dependent chromatin remodeling	26	0	0.448205815632089	0.360618077802646	0.589941916801518	Lower in TB	FALSE
GO:1903146	regulation of autophagy of mitochondrion	50	1	0.537369268764093	0.360668155012863	0.589941916801518	Higher in TB	FALSE
GO:0090160	Golgi to lysosome transport	12	1	0.57619392056008	0.360726301078524	0.589941916801518	Higher in TB	FALSE
GO:0050688	regulation of defense response to virus	56	6	0.535310533988031	0.360746584992125	0.589941916801518	Higher in TB	FALSE
GO:0060632	regulation of microtubule-based movement	44	0	0.460187019399664	0.360866150898296	0.589961967778421	Lower in TB	FALSE
GO:1904754	positive regulation of vascular associated smooth muscle cell migration	14	0	0.429562747829815	0.361463661554124	0.59076314245677	Lower in TB	FALSE
GO:0085020	protein K6-linked ubiquitination	16	1	0.565648445873526	0.363237031393855	0.593485051590911	Higher in TB	FALSE
GO:0071456	cellular response to hypoxia	114	3	0.475350981159396	0.363423635918535	0.593613532465866	Lower in TB	FALSE
GO:0044550	secondary metabolite biosynthetic process	18	0	0.438158788008718	0.363671044053633	0.593841223702666	Lower in TB	FALSE
GO:0009062	fatty acid catabolic process	93	0	0.527245100302682	0.363950681169119	0.59412139105339	Higher in TB	FALSE
GO:1901380	negative regulation of potassium ion transmembrane transport	15	0	0.567658039047568	0.364240245210252	0.59441759221311	Higher in TB	FALSE
GO:0051177	meiotic sister chromatid cohesion	14	0	0.430052666227781	0.364812999334172	0.595101274263612	Lower in TB	FALSE
GO:0002521	leukocyte differentiation	464	40	0.487703139082227	0.364892956326949	0.595101274263612	Lower in TB	FALSE
GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	254	4	0.483477902576259	0.364983902658585	0.595101274263612	Lower in TB	FALSE
