GO_ID	term	topGO_pvalue	topGO_significant	Wilcoxon_pvalue	Wilcoxon_significant	n_methods_included	n_methods_significant	median_pvalue
GO:0036337	Fas signaling pathway	0.1593388199217275	False	0.583234736632122	False	2	0	0.37128677827692474
GO:0006882	intracellular zinc ion homeostasis	0.0499234367176614	False	0.693688486705461	False	2	0	0.3718059617115612
GO:1901137	carbohydrate derivative biosynthetic process	0.6206314215572488	False	0.123344375448522	False	2	0	0.3719878985028854
GO:1901993	regulation of meiotic cell cycle phase transition	0.1593388199217275	False	0.585302212677614	False	2	0	0.3723205162996707
GO:0072697	protein localization to cell cortex	0.1593388199217275	False	0.585705113285982	False	2	0	0.3725219666038547
GO:0039535	regulation of RIG-I signaling pathway	0.0415686453519987	False	0.70393558175671	False	2	0	0.37275211355435434
GO:0030239	myofibril assembly	0.49219519708449	False	0.254749238758272	False	2	0	0.37347221792138097
GO:0061042	vascular wound healing	0.2292563424009257	False	0.519213363554648	False	2	0	0.37423485297778686
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.2151272651752678	False	0.535309450110432	False	2	0	0.3752183576428499
GO:0051240	positive regulation of multicellular organismal process	0.7219588661958647	False	0.0320213275350078	False	2	0	0.3769900968654362
GO:0031503	protein-containing complex localization	0.1499348315692328	False	0.604369960888511	False	2	0	0.3771523962288719
GO:0019226	transmission of nerve impulse	0.385114851703767	False	0.371577947464677	False	2	0	0.378346399584222
GO:0043367	CD4-positive, alpha-beta T cell differentiation	0.01679714220567	False	0.740201719635164	False	2	0	0.378499430920417
GO:0046329	negative regulation of JNK cascade	0.4264320070836515	False	0.330632405742745	False	2	0	0.37853220641319824
GO:0008104	intracellular protein localization	0.1523980023631381	False	0.606629757416245	False	2	0	0.37951387988969154
GO:0006575	modified amino acid metabolic process	0.7598282082767891	False	0.0025878535775991	False	2	0	0.3812080309271941
GO:0006325	chromatin organization	0.7625249931605738	False	2.5582985632132598e-18	False	2	0	0.3812624965802869
GO:0030335	positive regulation of cell migration	0.0616164078068828	False	0.701412458393555	False	2	0	0.38151443310021893
GO:0010893	positive regulation of steroid biosynthetic process	0.3175193034250475	False	0.44600240753378	False	2	0	0.38176085547941374
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	0.268395372730777	False	0.495673013051692	False	2	0	0.3820341928912345
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	0.2555740156963897	False	0.508573622841105	False	2	0	0.38207381926874734
GO:0051260	protein homooligomerization	0.5888516743407997	False	0.180573270320595	False	2	0	0.38471247233069733
GO:0006081	aldehyde metabolic process	0.6477404428208373	False	0.123378092189509	False	2	0	0.38555926750517316
GO:0019538	protein metabolic process	0.2132734791846918	False	0.558247765897646	False	2	0	0.38576062254116894
GO:0042398	modified amino acid biosynthetic process	0.4649842173144969	False	0.306863894812518	False	2	0	0.38592405606350744
GO:0043524	negative regulation of neuron apoptotic process	0.032020032637643	False	0.740014200538828	False	2	0	0.3860171165882355
GO:0032733	positive regulation of interleukin-10 production	0.0172574337552331	False	0.755708085619145	False	2	0	0.3864827596871891
GO:0002838	negative regulation of immune response to tumor cell	0.0146270426036104	False	0.758404066302082	False	2	0	0.3865155544528462
GO:0034121	regulation of toll-like receptor signaling pathway	0.1099567687627195	False	0.664523762582358	False	2	0	0.3872402656725388
GO:0002062	chondrocyte differentiation	0.6156706733977799	False	0.15983098901235	False	2	0	0.3877508312050649
GO:0007009	plasma membrane organization	0.5222506899723866	False	0.253477533972987	False	2	0	0.3878641119726868
GO:0048705	skeletal system morphogenesis	0.4641900216794974	False	0.31169282439919	False	2	0	0.3879414230393437
GO:0032753	positive regulation of interleukin-4 production	0.2933822244989184	False	0.483383696181443	False	2	0	0.3883829603401807
GO:0090160	Golgi to lysosome transport	0.1880331417591714	False	0.589941916801518	False	2	0	0.3889875292803447
GO:2000352	negative regulation of endothelial cell apoptotic process	0.2809968575851538	False	0.500600344155424	False	2	0	0.3907986008702889
GO:0055085	transmembrane transport	0.7821686450628277	False	1.51430731042802e-05	False	2	0	0.39109189406796596
GO:0045717	negative regulation of fatty acid biosynthetic process	0.2157521885599528	False	0.566841172312696	False	2	0	0.39129668043632443
GO:0007420	brain development	0.5227076693189995	False	0.260085612016404	False	2	0	0.39139664066770175
GO:0003376	sphingosine-1-phosphate receptor signaling pathway	0.0233963399264325	False	0.762205618854625	False	2	0	0.39280097939052877
GO:0002115	store-operated calcium entry	0.2555740156963897	False	0.530906799373185	False	2	0	0.39324040753478734
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	0.4163694107166976	False	0.372279421290007	False	2	0	0.39432441600335233
GO:1900027	regulation of ruffle assembly	0.3408353862725555	False	0.448408386461364	False	2	0	0.3946218863669597
GO:0007159	leukocyte cell-cell adhesion	0.0261782126098604	False	0.763205852984463	False	2	0	0.3946920327971617
GO:0045595	regulation of cell differentiation	0.3635123111892734	False	0.427881976068408	False	2	0	0.3956971436288407
GO:0032305	positive regulation of icosanoid secretion	0.1593388199217275	False	0.633797248947656	False	2	0	0.39656803443469174
GO:0010718	positive regulation of epithelial to mesenchymal transition	0.0396903598560853	False	0.755708085619145	False	2	0	0.39769922273761515
GO:0055001	muscle cell development	0.1883296218011525	False	0.608002778398676	False	2	0	0.39816620009991427
GO:0031069	hair follicle morphogenesis	0.1593388199217275	False	0.637663089333911	False	2	0	0.39850095462781926
GO:1900744	regulation of p38MAPK cascade	0.1582676566109564	False	0.640320547807416	False	2	0	0.3992941022091862
GO:0099558	maintenance of synapse structure	0.3175193034250475	False	0.482751527241679	False	2	0	0.4001354153333633
GO:0008360	regulation of cell shape	0.5471286357899648	False	0.254515480784143	False	2	0	0.4008220582870539
GO:0030041	actin filament polymerization	0.3630456731720607	False	0.4390073494622	False	2	0	0.40102651131713035
GO:0045601	regulation of endothelial cell differentiation	0.201447951215151	False	0.601742291904141	False	2	0	0.401595121559646
GO:0051965	positive regulation of synapse assembly	0.446041916994831	False	0.361052033524839	False	2	0	0.40354697525983496
GO:0048872	homeostasis of number of cells	0.3296552050110004	False	0.47979881371075	False	2	0	0.4047270093608752
GO:0001773	myeloid dendritic cell activation	0.0173554124915849	False	0.795274797678957	False	2	0	0.40631510508527097
GO:0002423	natural killer cell mediated immune response to tumor cell	0.1593388199217275	False	0.653885927593817	False	2	0	0.40661237375777226
GO:0018105	peptidyl-serine phosphorylation	0.6477404428208373	False	0.167115049761997	False	2	0	0.40742774629141715
GO:0050709	negative regulation of protein secretion	0.0352665014873878	False	0.779834164765832	False	2	0	0.40755033312660993
GO:0019755	one-carbon compound transport	0.242528967320306	False	0.57362720902418	False	2	0	0.408078088172243
GO:0046632	alpha-beta T cell differentiation	0.0491602607826995	False	0.769943232048703	False	2	0	0.40955174641570125
GO:0006826	iron ion transport	0.2917102230393191	False	0.527853807515128	False	2	0	0.4097820152772236
GO:1903749	positive regulation of protein localization to mitochondrion	0.4363218582811805	False	0.384624137120454	False	2	0	0.41047299770081724
GO:1903829	positive regulation of protein localization	0.5545148598344658	False	0.268291363600222	False	2	0	0.4114031117173439
GO:0010522	regulation of calcium ion transport into cytosol	0.1593388199217275	False	0.663631102416614	False	2	0	0.41148496116917077
GO:0045649	regulation of macrophage differentiation	0.2555740156963897	False	0.568187561386913	False	2	0	0.41188078854165133
GO:0015867	ATP transport	0.0456748862236311	False	0.779955112282208	False	2	0	0.4128149992529196
GO:0071888	macrophage apoptotic process	0.1738099976535393	False	0.65197970358697	False	2	0	0.41289485062025466
GO:0002664	regulation of T cell tolerance induction	0.1738099976535393	False	0.652737723421144	False	2	0	0.41327386053734166
GO:0089718	amino acid import across plasma membrane	0.4555950856602255	False	0.375018361130647	False	2	0	0.4153067233954363
GO:0070936	protein K48-linked ubiquitination	0.5103527783834692	False	0.320906340868276	False	2	0	0.41562955962587256
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	0.4061310653788047	False	0.4266441757581	False	2	0	0.41638762056845235
GO:0007399	nervous system development	0.8217985523369453	False	0.0118521865895222	False	2	0	0.4168253694632338
GO:0051703	biological process involved in intraspecies interaction between organisms	0.3292782091016961	False	0.506142279041261	False	2	0	0.4177102440714785
GO:0085020	protein K6-linked ubiquitination	0.242528967320306	False	0.593485051590911	False	2	0	0.41800700945560854
GO:0043412	macromolecule modification	0.8340754313381038	False	0.0019635766100218	False	2	0	0.4180195039740628
GO:0051132	NK T cell activation	0.0543082336095808	False	0.782175266396609	False	2	0	0.4182417500030949
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.2809968575851538	False	0.555726451762903	False	2	0	0.4183616546740284
GO:2000785	regulation of autophagosome assembly	0.3400576803982933	False	0.4968010586105	False	2	0	0.4184293695043967
GO:0090083	regulation of inclusion body assembly	0.2555740156963897	False	0.582842331341283	False	2	0	0.4192081735188364
GO:0034504	protein localization to nucleus	0.8217697138251072	False	0.0186674091935854	False	2	0	0.42021856150934633
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	0.4227230570198881	False	0.418935951649804	False	2	0	0.42082950433484606
GO:0051321	meiotic cell cycle	0.2435413938094456	False	0.598202206462029	False	2	0	0.42087180013573733
GO:0048679	regulation of axon regeneration	0.082829486982568	False	0.759263530627883	False	2	0	0.4210465088052255
GO:0072273	metanephric nephron morphogenesis	0.1738099976535393	False	0.668290297540659	False	2	0	0.4210501475970992
GO:0008347	glial cell migration	0.1583561569063654	False	0.684310477368472	False	2	0	0.4213333171374187
GO:1902004	positive regulation of amyloid-beta formation	0.2809968575851538	False	0.56330364686645	False	2	0	0.4221502522258019
GO:0008284	positive regulation of cell population proliferation	0.0836080090873829	False	0.763447799105032	False	2	0	0.42352790409620744
GO:0050869	negative regulation of B cell activation	0.1588259636398536	False	0.688623731564189	False	2	0	0.4237248476020213
GO:0006895	Golgi to endosome transport	0.2809968575851538	False	0.566841172312696	False	2	0	0.4239190149489249
GO:0140013	meiotic nuclear division	0.4836459739105976	False	0.36473073441417	False	2	0	0.42418835416238376
GO:0061136	regulation of proteasomal protein catabolic process	0.5090766033751709	False	0.339614023347828	False	2	0	0.42434531336149944
GO:0030522	intracellular receptor signaling pathway	0.2206187128912424	False	0.628152451183333	False	2	0	0.4243855820372877
GO:0030198	extracellular matrix organization	0.5196622112836111	False	0.329674639561892	False	2	0	0.42466842542275157
GO:0006303	double-strand break repair via nonhomologous end joining	0.6988984519288188	False	0.15267570309993	False	2	0	0.4257870775143744
GO:0017148	negative regulation of translation	0.808061220444589	False	0.0437228496924335	False	2	0	0.4258920350685112
GO:0006281	DNA repair	0.8554129319685296	False	1.09105431182687e-06	False	2	0	0.4277070115114207
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	0.3175193034250475	False	0.538231504023856	False	2	0	0.42787540372445176
GO:0030182	neuron differentiation	0.7792602983150129	False	0.0784719640904488	False	2	0	0.4288661312027308
GO:0001501	skeletal system development	0.1554836379617456	False	0.702934263895162	False	2	0	0.4292089509284538
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	0.1880331417591714	False	0.671894387836252	False	2	0	0.4299637647977117
GO:0045944	positive regulation of transcription by RNA polymerase II	0.8593341721633341	False	0.00260621280918	False	2	0	0.43097019248625706
GO:0006024	glycosaminoglycan biosynthetic process	0.3633582794728563	False	0.498686348921949	False	2	0	0.43102231419740267
GO:0090276	regulation of peptide hormone secretion	0.1143751017811508	False	0.750923462583047	False	2	0	0.4326492821820989
GO:0033077	T cell differentiation in thymus	0.0195497525130103	False	0.846213242458251	False	2	0	0.43288149748563065
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	0.2667855476481986	False	0.599211954096603	False	2	0	0.4329987508724008
GO:0002021	response to dietary excess	0.1880331417591714	False	0.678020837832215	False	2	0	0.4330269897956932
GO:0090091	positive regulation of extracellular matrix disassembly	0.1738099976535393	False	0.693362923719127	False	2	0	0.43358646068633316
GO:0043124	negative regulation of canonical NF-kappaB signal transduction	0.0128215692512601	False	0.858531554874757	False	2	0	0.43567656206300853
GO:0071364	cellular response to epidermal growth factor stimulus	0.1505335515393392	False	0.721175747355933	False	2	0	0.43585464944763613
GO:0032465	regulation of cytokinesis	0.5339457969322849	False	0.339112531139349	False	2	0	0.436529164035817
GO:0051346	negative regulation of hydrolase activity	0.3743307121798023	False	0.500600344155424	False	2	0	0.43746552816761314
GO:0030282	bone mineralization	0.2265444219287886	False	0.65018115991954	False	2	0	0.4383627909241643
GO:0032735	positive regulation of interleukin-12 production	0.4061310653788047	False	0.472083564613797	False	2	0	0.43910731499630085
GO:0008283	cell population proliferation	0.6483627296460474	False	0.230126404687751	False	2	0	0.4392445671668992
GO:0048260	positive regulation of receptor-mediated endocytosis	0.49219519708449	False	0.387234392688063	False	2	0	0.4397147948862765
GO:0045655	regulation of monocyte differentiation	0.2020124850861296	False	0.67743684235342	False	2	0	0.4397246637197748
GO:0051341	regulation of oxidoreductase activity	0.1738099976535393	False	0.706392014056158	False	2	0	0.4401010058548487
GO:0030200	heparan sulfate proteoglycan catabolic process	0.1593388199217275	False	0.721175747355933	False	2	0	0.44025728363883027
GO:0097194	execution phase of apoptosis	0.6598092986207658	False	0.220785574891855	False	2	0	0.4402974367563104
GO:0007163	establishment or maintenance of cell polarity	0.6103244840945099	False	0.271884356010952	False	2	0	0.441104420052731
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	0.4832815397540771	False	0.399468762134404	False	2	0	0.44137515094424057
GO:0095500	acetylcholine receptor signaling pathway	0.3633582794728563	False	0.521787962783154	False	2	0	0.4425731211280052
GO:0032469	endoplasmic reticulum calcium ion homeostasis	0.3055551638879807	False	0.581458801546352	False	2	0	0.4435069827171664
GO:1903078	positive regulation of protein localization to plasma membrane	0.5806952239502567	False	0.306699011887787	False	2	0	0.4436971179190219
GO:0070542	response to fatty acid	0.2288104652863908	False	0.659380910569896	False	2	0	0.4440956879281434
GO:1901526	positive regulation of mitophagy	0.3175193034250475	False	0.57258846012864	False	2	0	0.44505388177684374
GO:1903975	regulation of glial cell migration	0.1880331417591714	False	0.702934263895162	False	2	0	0.4454837028271667
GO:0050714	positive regulation of protein secretion	0.5424414619779094	False	0.349267226217897	False	2	0	0.44585434409790325
GO:0044539	long-chain fatty acid import into cell	0.242528967320306	False	0.649621704693314	False	2	0	0.44607533600681004
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	0.0543082336095808	False	0.839130483480693	False	2	0	0.4467193585451369
GO:0050849	negative regulation of calcium-mediated signaling	0.2555740156963897	False	0.638297566425366	False	2	0	0.44693579106087783
GO:0051668	localization within membrane	0.0307003340713263	False	0.86515019912314	False	2	0	0.44792526659723314
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	0.129161268592998	False	0.769378034217829	False	2	0	0.44926965140541353
GO:0001932	regulation of protein phosphorylation	0.1718665422680846	False	0.726862325683373	False	2	0	0.4493644339757288
GO:0032897	negative regulation of viral transcription	0.0266940347863229	False	0.872187417868199	False	2	0	0.44944072632726095
GO:0098659	inorganic cation import across plasma membrane	0.4033728301269607	False	0.495673013051692	False	2	0	0.44952292158932633
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	0.3584230555924513	False	0.540851560074493	False	2	0	0.4496373078334721
GO:0044790	suppression of viral release by host	0.0301669686102288	False	0.869407628777458	False	2	0	0.44978729869384343
GO:0006816	calcium ion transport	0.3027623833541822	False	0.597036216328202	False	2	0	0.44989929984119215
GO:0006487	protein N-linked glycosylation	0.3831320765675206	False	0.519712445059659	False	2	0	0.45142226081358977
GO:0008333	endosome to lysosome transport	0.6714664117964606	False	0.232484353617031	False	2	0	0.4519753827067458
GO:0042542	response to hydrogen peroxide	0.0408834533932103	False	0.86309946069435	False	2	0	0.45199145704378013
GO:0016266	protein O-linked glycosylation via N-acetyl-galactosamine	0.0883410718048366	False	0.815669827437669	False	2	0	0.45200544962125283
GO:0070585	protein localization to mitochondrion	0.3826989823225233	False	0.521549574318013	False	2	0	0.45212427832026814
GO:0071456	cellular response to hypoxia	0.3125800527451753	False	0.593613532465866	False	2	0	0.45309679260552066
GO:0030071	regulation of mitotic metaphase/anaphase transition	0.4993576712713669	False	0.408150042115023	False	2	0	0.4537538566931949
GO:0030163	protein catabolic process	0.7600285582009475	False	0.149089684697337	False	2	0	0.45455912144914223
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	0.3521942806818869	False	0.56130090424979	False	2	0	0.4567475924658384
GO:1902894	negative regulation of miRNA transcription	0.3175193034250475	False	0.597136331353449	False	2	0	0.45732781738924827
GO:0046887	positive regulation of hormone secretion	0.3176971109939295	False	0.597136331353449	False	2	0	0.45741672117368926
GO:0007204	positive regulation of cytosolic calcium ion concentration	0.7751501172383529	False	0.13989270700593	False	2	0	0.4575214121221415
GO:0051216	cartilage development	0.45551753685983	False	0.460922109961767	False	2	0	0.4582198234107985
GO:0120255	olefinic compound biosynthetic process	0.2809968575851538	False	0.635748451946483	False	2	0	0.4583726547658184
GO:0008037	cell recognition	0.120117543927091	False	0.797205218027898	False	2	0	0.4586613809774945
GO:0090183	regulation of kidney development	0.2809968575851538	False	0.636502369159251	False	2	0	0.4587496133722024
GO:0033631	cell-cell adhesion mediated by integrin	0.0265178600205435	False	0.891037286515413	False	2	0	0.45877757326797824
GO:0051726	regulation of cell cycle	0.9178957692659389	False	4.57432717880571e-05	False	2	0	0.45897075626886347
GO:0032328	alanine transport	0.2020124850861296	False	0.716670891182722	False	2	0	0.4593416881344258
GO:0010508	positive regulation of autophagy	0.0972179879314462	False	0.822030866662433	False	2	0	0.4596244272969396
GO:0035630	bone mineralization involved in bone maturation	0.0121036462715154	False	0.907724866926685	False	2	0	0.4599142565991002
GO:0019082	viral protein processing	0.0158364875053474	False	0.904343387031964	False	2	0	0.4600899372686557
GO:0031346	positive regulation of cell projection organization	0.4077567605597892	False	0.512650445030913	False	2	0	0.4602036027953511
GO:0043536	positive regulation of blood vessel endothelial cell migration	0.5806952239502567	False	0.340737287207415	False	2	0	0.4607162555788359
GO:0030317	flagellated sperm motility	0.8926535195666662	False	0.0297860613430693	False	2	0	0.4612197904548677
GO:0017121	plasma membrane phospholipid scrambling	0.3408353862725555	False	0.582436729312721	False	2	0	0.4616360577926382
GO:0006006	glucose metabolic process	0.3606955903194596	False	0.563510962727326	False	2	0	0.4621032765233928
GO:0030902	hindbrain development	0.2291320008604498	False	0.695146793741805	False	2	0	0.4621393973011274
GO:0009746	response to hexose	0.0673243710687677	False	0.857069342772121	False	2	0	0.4621968569204443
GO:1902115	regulation of organelle assembly	0.5620962280507227	False	0.363652148078103	False	2	0	0.46287418806441283
GO:0006338	chromatin remodeling	0.9277128837381444	False	8.849463803722811e-14	False	2	0	0.46385644186911645
GO:0002407	dendritic cell chemotaxis	0.3055551638879807	False	0.622682832162362	False	2	0	0.4641189980251713
GO:0010810	regulation of cell-substrate adhesion	0.0504179929441689	False	0.87793667126061	False	2	0	0.4641773321023895
GO:0001504	neurotransmitter uptake	0.4163694107166976	False	0.512650445030913	False	2	0	0.4645099278738053
GO:1902455	negative regulation of stem cell population maintenance	0.2933822244989184	False	0.636502369159251	False	2	0	0.46494229682908467
GO:0015816	glycine transport	0.1738099976535393	False	0.75644374745955	False	2	0	0.46512687255654467
GO:2000243	positive regulation of reproductive process	0.3623037606097242	False	0.568057948224233	False	2	0	0.46518085441697854
GO:0060986	endocrine hormone secretion	0.1044289233411396	False	0.826740851455523	False	2	0	0.4655848873983313
GO:0031281	positive regulation of cyclase activity	0.2292563424009257	False	0.70224226450413	False	2	0	0.46574930345252785
GO:0007422	peripheral nervous system development	0.5263447643003082	False	0.405313937266994	False	2	0	0.46582935078365106
GO:0006054	N-acetylneuraminate metabolic process	0.2020124850861296	False	0.730316659902115	False	2	0	0.4661645724941223
GO:0006968	cellular defense response	0.0374447551053199	False	0.895532009575039	False	2	0	0.4664883823401794
GO:1905515	non-motile cilium assembly	0.5180279838813997	False	0.417712212370124	False	2	0	0.46787009812576186
GO:0018108	peptidyl-tyrosine phosphorylation	0.4322177178237966	False	0.507454143939084	False	2	0	0.46983593088144027
GO:0048589	developmental growth	0.4570518081676888	False	0.482751527241679	False	2	0	0.4699016677046839
GO:0048666	neuron development	0.586177458787348	False	0.353684040699982	False	2	0	0.469930749743665
GO:0022612	gland morphogenesis	0.2809968575851538	False	0.65909415930726	False	2	0	0.4700455084462069
GO:2000641	regulation of early endosome to late endosome transport	0.2809968575851538	False	0.65909415930726	False	2	0	0.4700455084462069
GO:0032467	positive regulation of cytokinesis	0.4742121164333632	False	0.465898149471782	False	2	0	0.4700551329525726
GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	0.2555740156963897	False	0.685527387708266	False	2	0	0.4705507017023279
GO:0045576	mast cell activation	0.4910898270663404	False	0.450509735401667	False	2	0	0.4707997812340037
GO:0007131	reciprocal meiotic recombination	0.509565823117882	False	0.433671740379299	False	2	0	0.4716187817485905
GO:0032367	intracellular cholesterol transport	0.446041916994831	False	0.497752217125963	False	2	0	0.471897067060397
GO:1903911	positive regulation of receptor clustering	0.1593388199217275	False	0.784792204708507	False	2	0	0.47206551231511723
GO:0030097	hemopoiesis	0.2689188267230863	False	0.675701797830533	False	2	0	0.47231031227680964
GO:0071300	cellular response to retinoic acid	0.509565823117882	False	0.436031736280166	False	2	0	0.472798779699024
GO:0021762	substantia nigra development	0.4832815397540771	False	0.463242957596965	False	2	0	0.473262248675521
GO:0032456	endocytic recycling	0.8153323001180062	False	0.131608565032235	False	2	0	0.47347043257512056
GO:0090085	regulation of protein deubiquitination	0.0146270426036104	False	0.932782922616286	False	2	0	0.4737049826099482
GO:2000045	regulation of G1/S transition of mitotic cell cycle	0.6938161045466968	False	0.256594464496649	False	2	0	0.47520528452167293
GO:0000423	mitophagy	0.5578471795559473	False	0.392661403012531	False	2	0	0.4752542912842391
GO:0042472	inner ear morphogenesis	0.4163694107166976	False	0.534613714274894	False	2	0	0.4754915624957958
GO:0035335	peptidyl-tyrosine dephosphorylation	0.2555740156963897	False	0.695612498954075	False	2	0	0.47559325732523233
GO:0051241	negative regulation of multicellular organismal process	0.9484044744022492	False	0.0029789552296142	False	2	0	0.4756917148159317
GO:0060349	bone morphogenesis	0.3743307121798023	False	0.577780562753294	False	2	0	0.47605563746654816
GO:2000378	negative regulation of reactive oxygen species metabolic process	0.3957139152715863	False	0.558627299488621	False	2	0	0.47717060738010364
GO:2000147	positive regulation of cell motility	0.1820838988766848	False	0.773228717459657	False	2	0	0.47765630816817095
GO:0000724	double-strand break repair via homologous recombination	0.9561510998180008	False	0.0006702680166877	False	2	0	0.47841068391734426
GO:0016567	protein ubiquitination	0.918690050785154	False	0.0415546912464925	False	2	0	0.4801223710158232
GO:0035855	megakaryocyte development	0.1880331417591714	False	0.773228717459657	False	2	0	0.4806309296094142
GO:0007517	muscle organ development	0.9110516864817888	False	0.0515853187716188	False	2	0	0.4813185026267038
GO:0098655	monoatomic cation transmembrane transport	0.9582136430590568	False	0.0046544480652276	False	2	0	0.4814340455621422
GO:0001954	positive regulation of cell-matrix adhesion	0.1748676275458594	False	0.788821997849893	False	2	0	0.4818448126978762
GO:0038093	Fc receptor signaling pathway	0.0658655113606864	False	0.898101552152619	False	2	0	0.4819835317566527
GO:0050996	positive regulation of lipid catabolic process	0.268395372730777	False	0.696351415785005	False	2	0	0.48237339425789105
GO:0031507	heterochromatin formation	0.9561510998180008	False	0.0089446774744856	False	2	0	0.4825478886462432
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.5489212348727357	False	0.41888590365451	False	2	0	0.4839035692636229
GO:0070536	protein K63-linked deubiquitination	0.385114851703767	False	0.585705113285982	False	2	0	0.4854099824948745
GO:0032259	methylation	0.9707515010359138	False	0.0001849956139684	False	2	0	0.4854682483249411
GO:1902074	response to salt	0.2933822244989184	False	0.677875184842522	False	2	0	0.48562870467072017
GO:0007417	central nervous system development	0.8332194170448426	False	0.138702468932176	False	2	0	0.4859609429885093
GO:1903729	regulation of plasma membrane organization	0.0301669686102288	False	0.942033061399829	False	2	0	0.4861000150050289
GO:0071398	cellular response to fatty acid	0.3957139152715863	False	0.576881028971748	False	2	0	0.48629747212166713
GO:0032868	response to insulin	0.0131733227332438	False	0.960568489553096	False	2	0	0.4868709061431699
GO:0006357	regulation of transcription by RNA polymerase II	0.9756559178863348	False	1.4665310999381e-35	False	2	0	0.4878279589431674
GO:0001938	positive regulation of endothelial cell proliferation	0.6714664117964606	False	0.304267643568682	False	2	0	0.4878670276825713
GO:0061621	canonical glycolysis	0.268395372730777	False	0.708174106648948	False	2	0	0.4882847396898625
GO:0001678	intracellular glucose homeostasis	0.2560605609600085	False	0.720941620362857	False	2	0	0.48850109066143277
GO:0019941	modification-dependent protein catabolic process	0.1612855236717365	False	0.81671387214455	False	2	0	0.4889996979081433
GO:0010595	positive regulation of endothelial cell migration	0.0352107900346573	False	0.943003459600512	False	2	0	0.48910712481758467
GO:0070228	regulation of lymphocyte apoptotic process	0.1875801262386534	False	0.79117823344201	False	2	0	0.4893791798403317
GO:0016050	vesicle organization	0.97940537044779	False	6.12750283197549e-08	False	2	0	0.4897027158614091
GO:0000902	cell morphogenesis	0.6465038700146479	False	0.334959386640615	False	2	0	0.49073162832763145
GO:0002710	negative regulation of T cell mediated immunity	0.0335877359930621	False	0.948117071832906	False	2	0	0.49085240391298407
GO:0003091	renal water homeostasis	0.3055551638879807	False	0.67743684235342	False	2	0	0.4914960031207004
GO:0030514	negative regulation of BMP signaling pathway	0.4555950856602255	False	0.527853807515128	False	2	0	0.4917244465876768
GO:0097320	plasma membrane tubulation	0.268395372730777	False	0.716351635405869	False	2	0	0.49237350406832303
GO:0015871	choline transport	0.1593388199217275	False	0.826740851455523	False	2	0	0.49303983568862525
GO:0033688	regulation of osteoblast proliferation	0.0338081933029691	False	0.953746254516035	False	2	0	0.49377722390950207
GO:0032835	glomerulus development	0.5263447643003082	False	0.461650046332247	False	2	0	0.49399740531627756
GO:0030225	macrophage differentiation	0.328438288504963	False	0.659765441345389	False	2	0	0.49410186492517594
GO:0051289	protein homotetramerization	0.2250531947124901	False	0.763684359494783	False	2	0	0.4943687771036365
GO:0032656	regulation of interleukin-13 production	0.2809968575851538	False	0.708174106648948	False	2	0	0.4945854821170509
GO:1902430	negative regulation of amyloid-beta formation	0.2555740156963897	False	0.73377594560931	False	2	0	0.49467498065284987
GO:0051496	positive regulation of stress fiber assembly	0.1505335515393392	False	0.839130483480693	False	2	0	0.4948320175100161
GO:0045840	positive regulation of mitotic nuclear division	0.4649842173144969	False	0.524701467163377	False	2	0	0.49484284223893693
GO:0140694	membraneless organelle assembly	0.979993998151896	False	0.0106136241940275	False	2	0	0.49530381117296174
GO:0051547	regulation of keratinocyte migration	0.1738099976535393	False	0.817353505949374	False	2	0	0.49558175180145664
GO:0035988	chondrocyte proliferation	0.1593388199217275	False	0.831904277673322	False	2	0	0.49562154879752474
GO:0042267	natural killer cell mediated cytotoxicity	0.3172186210677373	False	0.674273158470008	False	2	0	0.4957458897688727
GO:0043434	response to peptide hormone	0.1482313401513781	False	0.84348179251066	False	2	0	0.49585656633101904
GO:0072540	T-helper 17 cell lineage commitment	0.3175193034250475	False	0.674344229642834	False	2	0	0.4959317665339408
GO:0060560	developmental growth involved in morphogenesis	0.3183974635665921	False	0.674156921592493	False	2	0	0.4962771925795425
GO:0030202	heparin proteoglycan metabolic process	0.2020124850861296	False	0.793647236483117	False	2	0	0.49782986078462327
GO:0030889	negative regulation of B cell proliferation	0.1880331417591714	False	0.80903042301996	False	2	0	0.4985317823895657
GO:0046677	response to antibiotic	0.0682219204486137	False	0.931389045793826	False	2	0	0.49980548312121986
GO:0006139	nucleobase-containing compound metabolic process	1.0	False	6.998591828792311e-61	False	2	0	0.5
