GO_ID	term	annotated	significant_genes	expected	fold_enrichment	pvalue_weight01	pvalue_classic	padj_classic_BH	significant	n_higher_in_TB	n_lower_in_TB	genes_higher_in_TB	genes_lower_in_TB
GO:0032653	regulation of interleukin-10 production	49	5	0.84	5.9523809523809526	1	0.0014840736924696238	0.025183448028388865	FALSE	5	0	PDCD1LG2;LILRB4;CD274;LILRA5;ISG15	
GO:2000278	regulation of DNA biosynthetic process	75	2	1.29	1.5503875968992247	1	0.3708253963634478	1	FALSE	1	1	PML	ATM
GO:0032655	regulation of interleukin-12 production	47	2	0.81	2.4691358024691357	1	0.19350094256513375	0.8705958937995952	FALSE	2	0	MAPK14;LILRA5	
GO:2000279	negative regulation of DNA biosynthetic process	26	1	0.45	2.2222222222222223	1	0.36335827947285637	1	FALSE	1	0	PML	
GO:1902369	negative regulation of RNA catabolic process	84	1	1.44	0.6944444444444444	1	0.7682468441277837	1	FALSE	1	0	MAPK14	
GO:1901570	fatty acid derivative biosynthetic process	40	1	0.69	1.4492753623188408	1	0.5009557520984682	1	FALSE	1	0	ACSL1	
GO:0140632	canonical inflammasome complex assembly	49	1	0.84	1.1904761904761905	1	0.5733287970016249	1	FALSE	1	0	GBP5	
GO:0048384	retinoic acid receptor signaling pathway	24	1	0.41	2.4390243902439024	1	0.3408353862725555	1	FALSE	0	1		KLF2
GO:0043436	oxoacid metabolic process	684	15	11.77	1.274426508071368	1	0.20023645213745464	0.8766098208394166	FALSE	12	3	NLRC4;PFKFB3;HK3;VNN1;DHRS9;CASP1;IL1B;CEACAM1;LTA4H;PARP9;NAIP;ACSL1	ST6GAL1;SLC38A1;OGT
GO:1905475	regulation of protein localization to membrane	137	4	2.36	1.6949152542372883	1	0.21036365720757608	0.8993218595167707	FALSE	2	2	GBP1;TNFAIP6	EZR;OGT
GO:1905476	negative regulation of protein localization to membrane	27	1	0.46	2.1739130434782608	1	0.3743307121798023	1	FALSE	1	0	GBP1	
GO:0070828	heterochromatin organization	188	1	3.23	0.30959752321981426	1	0.962573171986328	1	FALSE	1	0	LMNB1	
GO:1905477	positive regulation of protein localization to membrane	68	2	1.17	1.7094017094017095	1	0.3270567613962273	1	FALSE	1	1	TNFAIP6	EZR
GO:1901524	regulation of mitophagy	45	1	0.77	1.2987012987012987	1	0.5425520890583637	1	FALSE	0	1		FBXO7
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	72	1	1.24	0.8064516129032259	1	0.714250182164103	1	FALSE	1	0	LRG1	
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	106	3	1.82	1.6483516483516483	1	0.274996045431218	0.9794722429446581	FALSE	1	2	TNFAIP6	BCL9L;OGT
GO:0032673	regulation of interleukin-4 production	25	1	0.43	2.3255813953488373	1	0.35219428068188696	1	FALSE	1	0	FCER1G	
GO:1902965	regulation of protein localization to early endosome	10	1	0.17	5.88235294117647	1	0.1593388199217275	0.817969030746646	FALSE	0	1		EZR
GO:0032675	regulation of interleukin-6 production	113	4	1.94	2.061855670103093	1	0.13044282609837432	0.7478359310624213	FALSE	3	1	LILRB4;IL1B;LILRA5	KLF2
GO:0032677	regulation of interleukin-8 production	73	4	1.26	3.1746031746031744	1	0.03693271630446644	0.318269708843192	FALSE	3	1	TLR5;IL1B;FFAR2	CD2
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	65	4	1.12	3.571428571428571	1	0.025514183329780317	0.2393805118551744	FALSE	3	1	LILRA5;PARP9;PARP14	IL7R
GO:0090109	regulation of cell-substrate junction assembly	54	1	0.93	1.075268817204301	1	0.6089160995547745	1	FALSE	1	0	DUSP3	
GO:2000241	regulation of reproductive process	88	2	1.51	1.3245033112582782	1	0.44878721919534137	1	FALSE	1	1	LHFPL2	CDC25B
GO:1902373	negative regulation of mRNA catabolic process	71	1	1.22	0.819672131147541	1	0.7092215499885406	1	FALSE	1	0	MAPK14	
GO:0032621	interleukin-18 production	11	2	0.19	10.526315789473685	1	0.014627042603610446	0.1568604291473393	FALSE	2	0	GBP5;CASP1	
GO:0032623	interleukin-2 production	59	5	1.01	4.9504950495049505	1	0.0033918258610326187	0.04972868955721957	FALSE	5	0	LILRB4;GBP1;IL1B;CR1;PSMB9	
GO:0070841	inclusion body assembly	23	1	0.4	2.5	1	0.32927820910169614	1	FALSE	1	0	CLU	
GO:0008150	biological_process	13255	228	228	1	1	1	1	FALSE	157	71	GYG1;FAM20A;FLVCR2;DUSP3;C1QB;C1QA;SMARCD3;C2;CDK5RAP2;C1QC;NLRC4;SLC26A8;CACNA1E;PDCD1LG2;H2BC21;TMT1B;SEPTIN4;H2BC12;ST3GAL4;ZNF438;HP;LIMK1;PFKFB3;MAPK14;AIM2;ASGR2;TLR5;SQOR;FCER1G;IL18RAP;LMNB1;VPS9D1;VAMP5;LHFPL2;ICAM1;CARD16;TIFA;SH3GLB1;KREMEN1;OSCAR;FCGR1A;SCARF1;SERPING1;HK3;VNN1;TNFSF13;GADD45B;RAB20;SOCS3;ADM;BATF2;SORT1;LILRB4;FBXO6;CD274;CTSA;LIMK2;NPC2;VCAN;HPSE;CASP5;MARCO;GBP5;ANKRD22;DHRS9;SECTM1;C3AR1;PLSCR1;DYSF;PGLYRP1;GBP1;RAB24;GRINA;LRG1;TREML1;IFITM1;CASP1;IL1B;CLU;CR1;PSMB9;CEACAM1;CASP4;GBP2;IFI30;CALHM6;TRIM21;RHBDF2;MSRB1;ANXA3;APOL1;KCNJ15;LTA4H;ETV7;TAP1;LCN2;UBE2L6;PSME2;CD177;GK;STX11;TYMP;WARS1;IFITM3;ITGA2B;P2RY14;APOL6;FFAR2;LILRA5;PPBP;S100A12;PARP9;LAP3;HCAR3;SEMA4A;TNFAIP6;CRISPLD2;ALPL;CLEC4E;LILRA6;GBP4;SIGLEC5;APOL2;STAT1;TRIM22;TNFSF13B;NAIP;DEFA1;HCAR2;SPARC;MYL9;TNFSF10;LTF;ACSL1;IRF7;IFI44;STAB1;IFI35;XAF1;IFIT3;MT2A;PML;MMP9;GP1BB;OAS1;IFI44L;S100A8;PARP14;RSAD2;IFI6;LY6E;OAS3;DEFA1;OASL;IFIT2;ISG15;DEFA3	ZFP36L2;KLF2;TRAC;SEPTIN1;EVL;RPL18A;ST6GAL1;IKZF3;TRBC1;LBH;TMC8;FCMR;SUN2;BCL11B;S1PR1;TLE5;LCK;CABIN1;TRBC2;ATP8B2;CD6;ZAP70;CD3G;EEIG1;ARL4C;CD3E;PTPRCAP;NOP53;ETS1;SPOCK2;PBXIP1;RPS28;TCF7;CDC25B;SEPTIN9;CD5;SLC38A1;CD79A;SPTAN1;ESYT1;CD2;MS4A1;ABLIM1;EZR;BCL9L;RPL3;ANXA6;RPL23A;AHNAK;IL32;TNFRSF13C;CD247;GPR183;CLEC2D;RORA;ITK;CD22;IL7R;RUNX3;RPS4X;ATM;MBNL1;PRKACB;CD79B;IGHM;CD8A;OGT;PHOSPHO1;FBXO7;HBA2;GNLY
GO:0070848	response to growth factor	487	11	8.38	1.3126491646778042	1	0.2183104448577558	0.9061362319459942	FALSE	7	4	DUSP3;MAPK14;SORT1;LRG1;IL1B;LCN2;TNFAIP6	ZFP36L2;BCL9L;RUNX3;OGT
GO:0008152	metabolic process	8641	140	148.63	0.941936352015071	1	0.899203270319074	1	FALSE	100	40	GYG1;FAM20A;DUSP3;SMARCD3;C2;CDK5RAP2;NLRC4;PDCD1LG2;TMT1B;SEPTIN4;ST3GAL4;ZNF438;HP;LIMK1;PFKFB3;MAPK14;AIM2;TLR5;SQOR;FCER1G;IL18RAP;LMNB1;VPS9D1;CARD16;SH3GLB1;FCGR1A;SCARF1;HK3;VNN1;TNFSF13;SOCS3;ADM;BATF2;LILRB4;FBXO6;CD274;CTSA;LIMK2;NPC2;HPSE;CASP5;GBP5;DHRS9;SECTM1;C3AR1;PLSCR1;PGLYRP1;GBP1;RAB24;CASP1;IL1B;CLU;CR1;PSMB9;CEACAM1;CASP4;CALHM6;TRIM21;RHBDF2;MSRB1;APOL1;LTA4H;ETV7;LCN2;UBE2L6;PSME2;CD177;GK;TYMP;WARS1;APOL6;FFAR2;LILRA5;S100A12;PARP9;LAP3;HCAR3;TNFAIP6;ALPL;CLEC4E;APOL2;STAT1;TRIM22;TNFSF13B;NAIP;HCAR2;LTF;ACSL1;IRF7;XAF1;PML;MMP9;GP1BB;OAS1;S100A8;PARP14;RSAD2;IFI6;OAS3;ISG15	ZFP36L2;KLF2;RPL18A;ST6GAL1;IKZF3;LBH;BCL11B;S1PR1;TLE5;CABIN1;CD6;ZAP70;CD3E;NOP53;ETS1;PBXIP1;RPS28;TCF7;CDC25B;SLC38A1;CD2;EZR;BCL9L;RPL3;RPL23A;AHNAK;IL32;RORA;ITK;CD22;IL7R;RUNX3;RPS4X;ATM;MBNL1;PRKACB;IGHM;OGT;FBXO7;HBA2
GO:0070849	response to epidermal growth factor	43	2	0.74	2.7027027027027026	1	0.1687232062872333	0.8359865149344068	FALSE	1	1	DUSP3	ZFP36L2
GO:0008154	actin polymerization or depolymerization	153	3	2.63	1.1406844106463878	1	0.4917772369578015	1	FALSE	1	2	MSRB1	EVL;SPTAN1
GO:2001057	reactive nitrogen species metabolic process	69	3	1.19	2.5210084033613445	1	0.11568307535356377	0.7005959404637697	FALSE	2	1	IL1B;CLU	KLF2
GO:0044818	mitotic G2/M transition checkpoint	52	2	0.89	2.247191011235955	1	0.22505319471249016	0.916691905832938	FALSE	0	2		NOP53;ATM
GO:0032611	interleukin-1 beta production	83	10	1.43	6.993006993006993	1	1.5110831254073868e-6	5.9342393024927235e-5	FALSE	10	0	NLRC4;AIM2;CARD16;LILRB4;GBP5;CASP1;IL1B;LILRA5;NAIP;PML	
GO:0043401	steroid hormone receptor signaling pathway	113	4	1.94	2.061855670103093	1	0.13044282609837432	0.7478359310624213	FALSE	3	1	DEFA1;DEFA1;DEFA3	LBH
GO:0032612	interleukin-1 production	96	11	1.65	6.666666666666667	1	7.486996409206548e-7	3.3196376014369034e-5	FALSE	11	0	NLRC4;AIM2;CARD16;LILRB4;GBP5;CASP1;IL1B;CEACAM1;LILRA5;NAIP;PML	
GO:0016444	somatic cell DNA recombination	50	1	0.86	1.1627906976744187	1	0.5806952239502567	1	FALSE	1	0	TNFSF13	
GO:0032613	interleukin-10 production	49	5	0.84	5.9523809523809526	1	0.0014840736924696238	0.025183448028388865	FALSE	5	0	PDCD1LG2;LILRB4;CD274;LILRA5;ISG15	
GO:0016445	somatic diversification of immunoglobulins	53	1	0.91	1.0989010989010988	1	0.60204334409759	1	FALSE	1	0	TNFSF13	
GO:0032615	interleukin-12 production	47	2	0.81	2.4691358024691357	1	0.19350094256513375	0.8705958937995952	FALSE	2	0	MAPK14;LILRA5	
GO:0043405	regulation of MAP kinase activity	51	1	0.88	1.1363636363636365	1	0.587935018644641	1	FALSE	1	0	S100A12	
GO:0016447	somatic recombination of immunoglobulin gene segments	46	1	0.79	1.2658227848101264	1	0.5504474807082268	1	FALSE	1	0	TNFSF13	
GO:0032616	interleukin-13 production	19	1	0.33	3.0303030303030303	1	0.2809968575851538	0.9794722429446581	FALSE	1	0	LILRA5	
GO:0044843	cell cycle G1/S phase transition	214	2	3.68	0.5434782608695652	1	0.8861934541560157	1	FALSE	2	0	SMARCD3;PSME2	
GO:0032640	tumor necrosis factor production	149	9	2.56	3.515625	1	0.0010933934788287004	0.019572267062173108	FALSE	8	1	FCGR1A;LILRB4;CLU;PSMB9;LILRA5;LTF;OAS1;OAS3	CD2
GO:0032642	regulation of chemokine production	70	5	1.2	4.166666666666667	1	0.0070445729639732795	0.08986325326200717	FALSE	5	0	LILRB4;IL1B;FFAR2;OAS1;OAS3	
GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	11	1	0.19	5.2631578947368425	1	0.17380999765353933	0.8359865149344068	FALSE	1	0	IL1B	
GO:0032647	regulation of interferon-alpha production	28	2	0.48	4.166666666666667	1	0.08315894503275534	0.5618865958676292	FALSE	2	0	STAT1;IRF7	
GO:0032648	regulation of interferon-beta production	57	4	0.98	4.081632653061225	1	0.016541323260966283	0.17224279410756177	FALSE	4	0	IRF7;OAS1;OAS3;ISG15	
GO:0032649	regulation of type II interferon production	103	9	1.77	5.084745762711864	1	6.95208222308582e-5	0.0017217363992128756	FALSE	8	1	PDCD1LG2;IL18RAP;LILRB4;CD274;IL1B;CR1;PSMB9;ISG15	CD2
GO:0099587	inorganic ion import across plasma membrane	88	4	1.51	2.6490066225165565	1	0.06509743588285231	0.4709285558998974	FALSE	3	1	CACNA1E;KCNJ15;LCN2	MS4A1
GO:0050708	regulation of protein secretion	170	5	2.92	1.7123287671232876	1	0.16946184239307135	0.8359865149344068	FALSE	4	1	IL1B;RHBDF2;HCAR2;RSAD2	PRKACB
GO:0044839	cell cycle G2/M phase transition	133	4	2.29	1.7467248908296944	1	0.1961504090307187	0.8766098208394166	FALSE	1	3	SMARCD3	NOP53;CDC25B;ATM
GO:0032633	interleukin-4 production	25	1	0.43	2.3255813953488373	1	0.35219428068188696	1	FALSE	1	0	FCER1G	
GO:0032634	interleukin-5 production	13	1	0.22	4.545454545454546	1	0.20201248508612968	0.8766098208394166	FALSE	1	0	LILRB4	
GO:0032635	interleukin-6 production	113	4	1.94	2.061855670103093	1	0.13044282609837432	0.7478359310624213	FALSE	3	1	LILRB4;IL1B;LILRA5	KLF2
GO:0032637	interleukin-8 production	73	4	1.26	3.1746031746031744	1	0.03693271630446644	0.318269708843192	FALSE	3	1	TLR5;IL1B;FFAR2	CD2
GO:0030323	respiratory tube development	46	2	0.79	2.531645569620253	1	0.1872594648145189	0.8557998455231163	FALSE	2	0	LTA4H;CRISPLD2	
GO:0001562	response to protozoan	15	4	0.26	15.384615384615383	1	1.0027310695690513e-4	0.0024393873541994	FALSE	4	0	BATF2;GBP1;GBP2;GBP4	
GO:0032006	regulation of TOR signaling	139	3	2.39	1.2552301255230125	1	0.4293291743223029	1	FALSE	0	3		ATM;PRKACB;OGT
GO:0032007	negative regulation of TOR signaling	67	2	1.15	1.7391304347826089	1	0.3207314851197859	1	FALSE	0	2		ATM;PRKACB
GO:0012501	programmed cell death	1458	47	25.08	1.8740031897926637	1	1.4544856234318722e-5	4.2993343858217385e-4	FALSE	32	15	NLRC4;SEPTIN4;MAPK14;ICAM1;CARD16;SH3GLB1;KREMEN1;VNN1;GADD45B;SOCS3;CD274;CASP5;PLSCR1;GRINA;CASP1;IL1B;CLU;CASP4;LCN2;STAT1;NAIP;HCAR2;TNFSF10;LTF;IRF7;XAF1;IFIT3;PML;MMP9;S100A8;IFI6;IFIT2	IKZF3;TMC8;FCMR;TLE5;LCK;CD3G;CD3E;NOP53;ETS1;CD2;ANXA6;IL7R;ATM;OGT;FBXO7
GO:0032008	positive regulation of TOR signaling	71	1	1.22	0.819672131147541	1	0.7092215499885406	1	FALSE	0	1		OGT
GO:0001568	blood vessel development	447	19	7.69	2.47074122236671	1	2.6605208411840844e-4	0.0056441789935526366	FALSE	15	4	ADM;HPSE;C3AR1;LRG1;IL1B;CEACAM1;ANXA3;TYMP;WARS1;ITGA2B;SEMA4A;STAT1;SPARC;STAB1;PML	KLF2;S1PR1;ETS1;RORA
GO:0009595	detection of biotic stimulus	34	3	0.58	5.172413793103448	1	0.020306337274968052	0.2007989970103855	FALSE	3	0	NLRC4;PGLYRP1;NAIP	
GO:1902946	protein localization to early endosome	13	1	0.22	4.545454545454546	1	0.20201248508612968	0.8766098208394166	FALSE	0	1		EZR
GO:0050891	multicellular organismal-level water homeostasis	23	1	0.4	2.5	1	0.32927820910169614	1	FALSE	0	1		PRKACB
GO:0022029	telencephalon cell migration	28	1	0.48	2.0833333333333335	1	0.385114851703767	1	FALSE	0	1		SUN2
GO:0050896	response to stimulus	6465	175	111.2	1.5737410071942446	1	2.49137649727413e-18	4.418576768391344e-16	FALSE	127	48	DUSP3;C1QB;C1QA;SMARCD3;C2;CDK5RAP2;C1QC;NLRC4;PDCD1LG2;H2BC21;SEPTIN4;H2BC12;ST3GAL4;HP;LIMK1;MAPK14;AIM2;ASGR2;TLR5;FCER1G;IL18RAP;ICAM1;CARD16;TIFA;SH3GLB1;KREMEN1;OSCAR;FCGR1A;SCARF1;SERPING1;VNN1;TNFSF13;GADD45B;SOCS3;ADM;BATF2;SORT1;LILRB4;FBXO6;CD274;NPC2;HPSE;CASP5;MARCO;GBP5;ANKRD22;SECTM1;C3AR1;PLSCR1;DYSF;PGLYRP1;GBP1;GRINA;LRG1;TREML1;IFITM1;CASP1;IL1B;CLU;CR1;PSMB9;CEACAM1;CASP4;GBP2;CALHM6;TRIM21;RHBDF2;MSRB1;ANXA3;APOL1;LTA4H;TAP1;LCN2;UBE2L6;PSME2;CD177;TYMP;WARS1;IFITM3;ITGA2B;P2RY14;FFAR2;LILRA5;PPBP;S100A12;PARP9;HCAR3;SEMA4A;TNFAIP6;ALPL;CLEC4E;LILRA6;GBP4;APOL2;STAT1;TRIM22;TNFSF13B;NAIP;DEFA1;HCAR2;MYL9;TNFSF10;LTF;ACSL1;IRF7;IFI44;STAB1;IFI35;XAF1;IFIT3;MT2A;PML;MMP9;GP1BB;OAS1;IFI44L;S100A8;PARP14;RSAD2;IFI6;LY6E;OAS3;DEFA1;OASL;IFIT2;ISG15;DEFA3	ZFP36L2;KLF2;TRAC;EVL;TRBC1;LBH;TMC8;FCMR;S1PR1;TLE5;LCK;CABIN1;TRBC2;CD6;ZAP70;CD3G;CD3E;PTPRCAP;NOP53;ETS1;TCF7;CD5;CD79A;CD2;MS4A1;EZR;BCL9L;ANXA6;AHNAK;IL32;TNFRSF13C;CD247;GPR183;CLEC2D;RORA;ITK;CD22;IL7R;RUNX3;ATM;PRKACB;CD79B;IGHM;CD8A;OGT;FBXO7;HBA2;GNLY
GO:0060828	regulation of canonical Wnt signaling pathway	192	3	3.3	0.9090909090909092	1	0.6452596939177666	1	FALSE	2	1	MAPK14;KREMEN1	TLE5
GO:1901099	negative regulation of signal transduction in absence of ligand	21	2	0.36	5.555555555555555	1	0.049923436717661404	0.3876822811775458	FALSE	2	0	IL1B;IFI6	
GO:0032602	chemokine production	70	5	1.2	4.166666666666667	1	0.0070445729639732795	0.08986325326200717	FALSE	5	0	LILRB4;IL1B;FFAR2;OAS1;OAS3	
GO:0006892	post-Golgi vesicle-mediated transport	113	2	1.94	1.0309278350515465	1	0.5819385185062157	1	FALSE	2	0	VAMP5;SORT1	
GO:0002360	T cell lineage commitment	30	1	0.52	1.923076923076923	1	0.4061310653788047	1	FALSE	1	0	SOCS3	
GO:0032604	granulocyte macrophage colony-stimulating factor production	11	1	0.19	5.2631578947368425	1	0.17380999765353933	0.8359865149344068	FALSE	1	0	IL1B	
GO:0090257	regulation of muscle system process	162	1	2.79	0.35842293906810035	1	0.9408794949304835	1	FALSE	1	0	MYL9	
GO:0032606	type I interferon production	130	7	2.24	3.1249999999999996	1	0.007195911847546784	0.09136979985637925	FALSE	7	0	TRIM21;STAT1;IRF7;XAF1;OAS1;OAS3;ISG15	
GO:0002363	alpha-beta T cell lineage commitment	29	1	0.5	2	1	0.3957139152715863	1	FALSE	1	0	SOCS3	
GO:0006896	Golgi to vacuole transport	25	1	0.43	2.3255813953488373	1	0.35219428068188696	1	FALSE	1	0	SORT1	
GO:0032607	interferon-alpha production	28	2	0.48	4.166666666666667	1	0.08315894503275534	0.5618865958676292	FALSE	2	0	STAT1;IRF7	
GO:0032608	interferon-beta production	57	4	0.98	4.081632653061225	1	0.016541323260966283	0.17224279410756177	FALSE	4	0	IRF7;OAS1;OAS3;ISG15	
GO:0002366	leukocyte activation involved in immune response	237	16	4.08	3.9215686274509802	1	3.389598996555706e-6	1.1794946381685614e-4	FALSE	14	2	FCER1G;IL18RAP;ICAM1;TNFSF13;SOCS3;DYSF;IL1B;CR1;PSMB9;CEACAM1;ANXA3;CD177;SEMA4A;IFI35	GPR183;RORA
GO:0032609	type II interferon production	103	9	1.77	5.084745762711864	1	6.95208222308582e-5	0.0017217363992128756	FALSE	8	1	PDCD1LG2;IL18RAP;LILRB4;CD274;IL1B;CR1;PSMB9;ISG15	CD2
GO:0002367	cytokine production involved in immune response	84	6	1.44	4.166666666666667	1	0.0032284301527075367	0.048268239409800004	FALSE	6	0	LILRB4;SECTM1;IL1B;CALHM6;FFAR2;RSAD2	
GO:0002369	T cell cytokine production	36	4	0.62	6.451612903225807	1	0.003261475619529024	0.04833313465275087	FALSE	4	0	LILRB4;SECTM1;IL1B;RSAD2	
GO:0030334	regulation of cell migration	708	22	12.18	1.80623973727422	1	0.005298438339446268	0.07073724843542556	FALSE	15	7	DUSP3;ST3GAL4;ICAM1;HPSE;C3AR1;IFITM1;IL1B;CEACAM1;ANXA3;LCN2;ITGA2B;SEMA4A;TNFAIP6;SPARC;MMP9	EVL;SUN2;S1PR1;ETS1;GPR183;ATM;OGT
GO:0001570	vasculogenesis	40	2	0.69	2.8985507246376816	1	0.15053355153933923	0.8118465594849227	FALSE	2	0	ADM;CEACAM1	
GO:1900225	regulation of NLRP3 inflammasome complex assembly	42	1	0.72	1.3888888888888888	1	0.5180279838813997	1	FALSE	1	0	GBP5	
GO:0090287	regulation of cellular response to growth factor stimulus	205	5	3.53	1.41643059490085	1	0.27798939096001013	0.9794722429446581	FALSE	3	2	LRG1;IL1B;TNFAIP6	BCL9L;OGT
GO:0090288	negative regulation of cellular response to growth factor stimulus	61	1	1.05	0.9523809523809523	1	0.6538272316830465	1	FALSE	1	0	TNFAIP6	
GO:1903747	regulation of protein localization to mitochondrion	46	1	0.79	1.2658227848101264	1	0.5504474807082268	1	FALSE	1	0	SH3GLB1	
GO:0099536	synaptic signaling	497	6	8.55	0.7017543859649122	1	0.8612467822671199	1	FALSE	5	1	CACNA1E;DYSF;IL1B;STX11;LY6E	SLC38A1
GO:0099537	trans-synaptic signaling	473	5	8.14	0.6142506142506142	1	0.9137355080965002	1	FALSE	4	1	CACNA1E;DYSF;IL1B;STX11	SLC38A1
GO:0009566	fertilization	79	1	1.36	0.7352941176470588	1	0.7471075060242061	1	FALSE	1	0	LHFPL2	
GO:0022030	telencephalon glial cell migration	17	1	0.29	3.4482758620689657	1	0.2555740156963897	0.9591439851868605	FALSE	0	1		SUN2
GO:1901698	response to nitrogen compound	653	16	11.23	1.4247551202137132	1	0.09812583271766344	0.6309892728441094	FALSE	14	2	MAPK14;ICAM1;SORT1;IL1B;CEACAM1;CASP4;LTA4H;LCN2;ALPL;STAT1;MMP9;OAS1;LY6E;OAS3	KLF2;OGT
GO:1901699	cellular response to nitrogen compound	481	10	8.27	1.2091898428053205	1	0.31525318385710066	1	FALSE	8	2	ICAM1;IL1B;CEACAM1;CASP4;LCN2;OAS1;LY6E;OAS3	KLF2;OGT
GO:0001523	retinoid metabolic process	48	1	0.83	1.2048192771084338	1	0.5658335327837629	1	FALSE	1	0	DHRS9	
GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	39	1	0.67	1.4925373134328357	1	0.49219519708449	1	FALSE	1	0	TNFSF13	
GO:0022613	ribonucleoprotein complex biogenesis	479	4	8.24	0.4854368932038835	1	0.967361331540481	1	FALSE	0	4		NOP53;RPS28;RPS4X;ATM
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	26	1	0.45	2.2222222222222223	1	0.36335827947285637	1	FALSE	1	0	IL1B	
GO:0022037	metencephalon development	50	1	0.86	1.1627906976744187	1	0.5806952239502567	1	FALSE	0	1		CD3E
GO:0016197	endosomal transport	287	3	4.94	0.6072874493927125	1	0.8749081754134589	1	FALSE	1	2	SORT1	ARL4C;EZR
GO:0090277	positive regulation of peptide hormone secretion	67	1	1.15	0.8695652173913044	1	0.6882105315238001	1	FALSE	0	1		PRKACB
GO:0090279	regulation of calcium ion import	29	1	0.5	2	1	0.3957139152715863	1	FALSE	0	1		MS4A1
GO:0050863	regulation of T cell activation	303	19	5.21	3.6468330134357005	1	1.221246414309762e-6	5.0107558103545305e-5	FALSE	9	10	DUSP3;SMARCD3;PDCD1LG2;VNN1;LILRB4;CD274;IL1B;CR1;PSMB9	LCK;CD6;ZAP70;CD3E;TCF7;CD5;CD2;TNFRSF13C;IL7R;RUNX3
GO:0050864	regulation of B cell activation	97	9	1.67	5.389221556886228	1	4.327781322635397e-5	0.0011439491207619911	FALSE	3	6	TNFSF13;CR1;TNFSF13B	ZFP36L2;IKZF3;TNFRSF13C;GPR183;CD22;ATM
GO:0050865	regulation of cell activation	500	31	8.6	3.604651162790698	1	5.359519787839923e-10	3.9288853058058535e-8	FALSE	16	15	DUSP3;SMARCD3;PDCD1LG2;FCER1G;VNN1;TNFSF13;LILRB4;CD274;PLSCR1;IL1B;CR1;PSMB9;CEACAM1;LILRA5;TNFSF13B;GP1BB	ZFP36L2;IKZF3;LCK;CD6;ZAP70;CD3E;TCF7;CD5;CD2;TNFRSF13C;GPR183;CD22;IL7R;RUNX3;ATM
GO:0050866	negative regulation of cell activation	166	9	2.86	3.146853146853147	1	0.0023092606581998415	0.03648366407696186	FALSE	7	2	DUSP3;PDCD1LG2;LILRB4;CD274;CR1;PSMB9;CEACAM1	RUNX3;ATM
GO:0006862	nucleotide transport	41	2	0.71	2.8169014084507045	1	0.156552911321929	0.817969030746646	FALSE	2	0	CR1;CALHM6	
GO:1902903	regulation of supramolecular fiber organization	303	6	5.21	1.1516314779270633	1	0.4218801364963639	1	FALSE	3	3	CDK5RAP2;LIMK1;CLU	EVL;S1PR1;SPTAN1
GO:1902904	negative regulation of supramolecular fiber organization	126	3	2.17	1.3824884792626728	1	0.36909336935925696	1	FALSE	1	2	CLU	S1PR1;SPTAN1
GO:0072210	metanephric nephron development	19	1	0.33	3.0303030303030303	1	0.2809968575851538	0.9794722429446581	FALSE	1	0	STAT1	
GO:0006865	amino acid transport	105	1	1.81	0.5524861878453039	1	0.8394376263315729	1	FALSE	0	1		SLC38A1
GO:0141193	nuclear receptor-mediated signaling pathway	150	5	2.58	1.937984496124031	1	0.11690985817692542	0.7055657522027837	FALSE	3	2	DEFA1;DEFA1;DEFA3	KLF2;LBH
GO:0050851	antigen receptor-mediated signaling pathway	187	25	3.22	7.763975155279502	1	1.354495330518496e-15	1.8617538317976726e-13	FALSE	6	19	DUSP3;PDCD1LG2;LILRB4;CD274;GBP1;CEACAM1	TRAC;TRBC1;FCMR;LCK;TRBC2;ZAP70;CD3G;CD3E;CD5;CD79A;MS4A1;EZR;CD247;CLEC2D;ITK;CD22;CD79B;IGHM;CD8A
GO:0150115	cell-substrate junction organization	86	1	1.48	0.6756756756756757	1	0.7762013415941081	1	FALSE	1	0	DUSP3	
GO:0150116	regulation of cell-substrate junction organization	61	1	1.05	0.9523809523809523	1	0.6538272316830465	1	FALSE	1	0	DUSP3	
GO:0002377	immunoglobulin production	78	3	1.34	2.2388059701492535	1	0.15076306606658893	0.8118465594849227	FALSE	2	1	TNFSF13;CR1	CD22
GO:0120031	plasma membrane bounded cell projection assembly	478	6	8.22	0.7299270072992701	1	0.8355514949756135	1	FALSE	1	5	LIMK2	EVL;S1PR1;SEPTIN9;ABLIM1;EZR
GO:0048499	synaptic vesicle membrane organization	23	1	0.4	2.5	1	0.32927820910169614	1	FALSE	1	0	STX11	
GO:0050854	regulation of antigen receptor-mediated signaling pathway	69	11	1.19	9.243697478991598	1	2.326702845489408e-8	1.4536604823296324e-6	FALSE	6	5	DUSP3;PDCD1LG2;LILRB4;CD274;GBP1;CEACAM1	FCMR;LCK;CD5;EZR;CD22
GO:0120032	regulation of plasma membrane bounded cell projection assembly	175	3	3.01	0.9966777408637875	1	0.582532287316839	1	FALSE	1	2	LIMK2	EVL;SEPTIN9
